review_priority,input,expected_en,out_no_context,out_after_english,ok_no_context,ok_after_english,subcase,reason,suite_hint,in_ctx_whitelist,in_collision_table,len,suite_category,suite_severity,suite_notes,case_variant_of
P3_engine_keeps_vn_suite_expected_contradicts_note,wu,wu,ưu,ưu,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,2,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"ưu"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"ưu""""; can whitelist hoac context""",WU
P3_engine_keeps_vn_suite_expected_contradicts_note,XEROX,XEROX,XẼO,XẼO,0,0,ctx_misses,not_in_whitelist,never,0,0,5,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"XẼO"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"xerox""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Xerox,Xerox,Xẽo,Xẽo,0,0,ctx_misses,not_in_whitelist,never,0,0,5,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Xẽo"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"xerox""""; modifier key phai case-insensitive, output phai giu case goc""",XEROX
P3_engine_keeps_vn_suite_expected_contradicts_note,xerox,xerox,xẽo,xẽo,0,0,ctx_misses,not_in_whitelist,never,0,0,5,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"xẽo"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"xẽo""""; can whitelist hoac context""",XEROX
P3_engine_keeps_vn_suite_expected_contradicts_note,XIS,XIS,XÍ,XÍ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"XÍ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"xis""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Xis,Xis,Xí,Xí,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"Xí"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"xis""""; modifier key phai case-insensitive, output phai giu case goc""",XIS
P3_engine_keeps_vn_suite_expected_contradicts_note,xis,xis,xí,xí,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap,high,"never,""restore se lam tu tieng Viet """"xí"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). """"xi"""" an toan nhung dang bien cach ra tu tieng Viet """"xí"""" (dang suy dien, khong co trong top-10k)""",XIS
P3_engine_keeps_vn_suite_expected_contradicts_note,YRS,YRS,Ý,Ý,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Ý"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"yrs""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Yrs,Yrs,Ý,Ý,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Ý"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"yrs""""; modifier key phai case-insensitive, output phai giu case goc""",YRS
P3_engine_keeps_vn_suite_expected_contradicts_note,yrs,yrs,ý,ý,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"ý"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"ý""""; can whitelist hoac context""",YRS
P4_working_as_intended,AIR,AIR,ẢI,AIR,0,1,ctx_fixes,-,degrades_vn,1,0,3,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"ẢI""""; van go duoc bang duong khac. bien the chu hoa cua """"air""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Air,Air,Ải,Air,0,1,ctx_fixes,-,degrades_vn,1,0,3,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Ải""""; van go duoc bang duong khac. bien the chu hoa cua """"air""""; modifier key phai case-insensitive, output phai giu case goc""",AIR
P4_working_as_intended,air,air,ải,air,0,1,ctx_fixes,-,degrades_vn,1,0,3,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"ải""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"ải""""; can whitelist hoac context""",AIR
P4_working_as_intended,AIS,AIS,ÁI,AIS,0,1,ctx_fixes,-,degrades_vn,1,0,3,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"ÁI""""; van go duoc bang duong khac. bien the chu hoa cua """"ais""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Ais,Ais,Ái,Ais,0,1,ctx_fixes,-,degrades_vn,1,0,3,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Ái""""; van go duoc bang duong khac. bien the chu hoa cua """"ais""""; modifier key phai case-insensitive, output phai giu case goc""",AIS
P4_working_as_intended,ais,ais,ái,ais,0,1,ctx_fixes,-,degrades_vn,1,0,3,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"ái""""; van go duoc bang duong khac. """"ai"""" an toan nhung dang bien cach ra tu tieng Viet """"ái"""" (dang suy dien, khong co trong top-10k)""",AIS
P4_working_as_intended,AMS,AMS,ÁM,AMS,0,1,ctx_fixes,-,degrades_vn,1,0,3,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"ÁM""""; van go duoc bang duong khac. bien the chu hoa cua """"ams""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Ams,Ams,Ám,Ams,0,1,ctx_fixes,-,degrades_vn,1,0,3,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Ám""""; van go duoc bang duong khac. bien the chu hoa cua """"ams""""; modifier key phai case-insensitive, output phai giu case goc""",AMS
P4_working_as_intended,ams,ams,ám,ams,0,1,ctx_fixes,-,degrades_vn,1,0,3,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"ám""""; van go duoc bang duong khac. """"am"""" an toan nhung dang bien cach ra tu tieng Viet """"ám"""" (dang suy dien, khong co trong top-10k)""",AMS
P4_working_as_intended,ANS,ANS,ÁN,ANS,0,1,ctx_fixes,-,degrades_vn,1,0,3,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"ÁN""""; van go duoc bang duong khac. bien the chu hoa cua """"ans""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Ans,Ans,Án,Ans,0,1,ctx_fixes,-,degrades_vn,1,0,3,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Án""""; van go duoc bang duong khac. bien the chu hoa cua """"ans""""; modifier key phai case-insensitive, output phai giu case goc""",ANS
P4_working_as_intended,ans,ans,án,ans,0,1,ctx_fixes,-,degrades_vn,1,0,3,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"án""""; van go duoc bang duong khac. """"an"""" an toan nhung dang bien cach ra tu tieng Viet """"án"""" (dang suy dien, khong co trong top-10k)""",ANS
P4_working_as_intended,arm,arm,arm,arm,1,1,ok_both,-,degrades_vn,1,1,3,collision_vn_syllable,medium,"degrades_vn,""restore se mat 1 trong 2 duong go """"ảm""""; van go duoc bang duong khac. ra syllable tieng Viet hop le """"ảm""""""",
P4_working_as_intended,ASN,ASN,ÁN,ASN,0,1,ctx_fixes,-,degrades_vn,1,0,3,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"ÁN""""; van go duoc bang duong khac. bien the chu hoa cua """"asn""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Asn,Asn,Án,Asn,0,1,ctx_fixes,-,degrades_vn,1,0,3,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Án""""; van go duoc bang duong khac. bien the chu hoa cua """"asn""""; modifier key phai case-insensitive, output phai giu case goc""",ASN
P4_working_as_intended,asn,asn,án,asn,0,1,ctx_fixes,-,degrades_vn,1,0,3,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"án""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"án""""; can whitelist hoac context""",ASN
P4_working_as_intended,ASP,ASP,ÁP,ASP,0,1,ctx_fixes,-,degrades_vn,1,0,3,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"ÁP""""; van go duoc bang duong khac. bien the chu hoa cua """"asp""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Asp,Asp,Áp,Asp,0,1,ctx_fixes,-,degrades_vn,1,0,3,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Áp""""; van go duoc bang duong khac. bien the chu hoa cua """"asp""""; modifier key phai case-insensitive, output phai giu case goc""",ASP
P4_working_as_intended,asp,asp,áp,asp,0,1,ctx_fixes,-,degrades_vn,1,0,3,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"áp""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"áp""""; can whitelist hoac context""",ASP
P4_working_as_intended,BANGS,BANGS,BÁNG,BANGS,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"BÁNG""""; van go duoc bang duong khac. bien the chu hoa cua """"bangs""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Bangs,Bangs,Báng,Bangs,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"Báng""""; van go duoc bang duong khac. bien the chu hoa cua """"bangs""""; modifier key phai case-insensitive, output phai giu case goc""",BANGS
P4_working_as_intended,bangs,bangs,báng,bangs,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"báng""""; van go duoc bang duong khac. """"bang"""" an toan nhung dang bien cach ra tu tieng Viet """"báng"""" (dang suy dien, khong co trong top-10k)""",BANGS
P4_working_as_intended,BANS,BANS,BÁN,BANS,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"BÁN""""; van go duoc bang duong khac. bien the chu hoa cua """"bans""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Bans,Bans,Bán,Bans,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Bán""""; van go duoc bang duong khac. bien the chu hoa cua """"bans""""; modifier key phai case-insensitive, output phai giu case goc""",BANS
P4_working_as_intended,bans,bans,bán,bans,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"bán""""; van go duoc bang duong khac. """"ban"""" an toan nhung dang bien cach ra tu tieng Viet """"bán"""" (dang suy dien, khong co trong top-10k)""",BANS
P4_working_as_intended,BARN,BARN,BẢN,BARN,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"BẢN""""; van go duoc bang duong khac. bien the chu hoa cua """"barn""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Barn,Barn,Bản,Barn,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Bản""""; van go duoc bang duong khac. bien the chu hoa cua """"barn""""; modifier key phai case-insensitive, output phai giu case goc""",BARN
P4_working_as_intended,barn,barn,bản,barn,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"bản""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"bản""""; can whitelist hoac context""",BARN
P4_working_as_intended,BEER,BEER,BỂ,BEER,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"BỂ""""; van go duoc bang duong khac. bien the chu hoa cua """"beer""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,BEER,BEER,BỂ,BEER,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"BỂ""""; van go duoc bang duong khac. bien the chu hoa cua """"beer""""; modifier key phai case-insensitive, output phai giu case goc""",BEER
P4_working_as_intended,Beer,Beer,Bể,Beer,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Bể""""; van go duoc bang duong khac. bien the chu hoa cua """"beer""""; modifier key phai case-insensitive, output phai giu case goc""",BEER
P4_working_as_intended,Beer,Beer,Bể,Beer,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Bể""""; van go duoc bang duong khac. bien the chu hoa cua """"beer""""; modifier key phai case-insensitive, output phai giu case goc""",BEER
P4_working_as_intended,beer,beer,bể,beer,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"bể""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"bể""""; can whitelist hoac context""",BEER
P4_working_as_intended,beer,beer,bể,beer,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"bể""""; van go duoc bang duong khac. """"be"""" an toan nhung dang bien cach ra tu tieng Viet """"bể""""""",BEER
P4_working_as_intended,BEEST,BEEST,BẾT,BEEST,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"BẾT""""; van go duoc bang duong khac. bien the chu hoa cua """"beest""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Beest,Beest,Bết,Beest,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"Bết""""; van go duoc bang duong khac. bien the chu hoa cua """"beest""""; modifier key phai case-insensitive, output phai giu case goc""",BEEST
P4_working_as_intended,beest,beest,bết,beest,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"bết""""; van go duoc bang duong khac. """"be"""" an toan nhung dang bien cach ra tu tieng Viet """"bết"""" (dang suy dien, khong co trong top-10k)""",BEEST
P4_working_as_intended,BENS,BENS,BÉN,BENS,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"BÉN""""; van go duoc bang duong khac. bien the chu hoa cua """"bens""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Bens,Bens,Bén,Bens,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Bén""""; van go duoc bang duong khac. bien the chu hoa cua """"bens""""; modifier key phai case-insensitive, output phai giu case goc""",BENS
P4_working_as_intended,bens,bens,bén,bens,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"bén""""; van go duoc bang duong khac. """"ben"""" an toan nhung dang bien cach ra tu tieng Viet """"bén"""" (dang suy dien, khong co trong top-10k)""",BENS
P4_working_as_intended,BEST,BEST,BEST,BEST,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"BÉT""""; van go duoc bang duong khac. bien the chu hoa cua """"best""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Best,Best,Best,Best,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Bét""""; van go duoc bang duong khac. bien the chu hoa cua """"best""""; modifier key phai case-insensitive, output phai giu case goc""",BEST
P4_working_as_intended,best,best,best,best,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"bét""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"bét""""; can whitelist hoac context""",BEST
P4_working_as_intended,BINS,BINS,BÍN,BINS,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"BÍN""""; van go duoc bang duong khac. bien the chu hoa cua """"bins""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Bins,Bins,Bín,Bins,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Bín""""; van go duoc bang duong khac. bien the chu hoa cua """"bins""""; modifier key phai case-insensitive, output phai giu case goc""",BINS
P4_working_as_intended,bins,bins,bín,bins,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"bín""""; van go duoc bang duong khac. """"bin"""" an toan nhung dang bien cach ra tu tieng Viet """"bín"""" (dang suy dien, khong co trong top-10k)""",BINS
P4_working_as_intended,BITS,BITS,BITS,BITS,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"BÍT""""; van go duoc bang duong khac. bien the chu hoa cua """"bits""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Bits,Bits,Bits,Bits,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Bít""""; van go duoc bang duong khac. bien the chu hoa cua """"bits""""; modifier key phai case-insensitive, output phai giu case goc""",BITS
P4_working_as_intended,bits,bits,bits,bits,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"bít""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"bít""""; can whitelist hoac context""",BITS
P4_working_as_intended,BONS,BONS,BÓN,BONS,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"BÓN""""; van go duoc bang duong khac. bien the chu hoa cua """"bons""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Bons,Bons,Bón,Bons,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Bón""""; van go duoc bang duong khac. bien the chu hoa cua """"bons""""; modifier key phai case-insensitive, output phai giu case goc""",BONS
P4_working_as_intended,bons,bons,bón,bons,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"bón""""; van go duoc bang duong khac. """"bon"""" an toan nhung dang bien cach ra tu tieng Viet """"bón"""" (dang suy dien, khong co trong top-10k)""",BONS
P4_working_as_intended,BOOST,BOOST,BỐT,BOOST,0,1,ctx_fixes,-,degrades_vn,1,0,5,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"BỐT""""; van go duoc bang duong khac. bien the chu hoa cua """"boost""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Boost,Boost,Bốt,Boost,0,1,ctx_fixes,-,degrades_vn,1,0,5,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"Bốt""""; van go duoc bang duong khac. bien the chu hoa cua """"boost""""; modifier key phai case-insensitive, output phai giu case goc""",BOOST
P4_working_as_intended,boost,boost,bốt,boost,0,1,ctx_fixes,-,degrades_vn,1,0,5,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"bốt""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"bốt""""; can whitelist hoac context""",BOOST
P4_working_as_intended,BOOTS,BOOTS,BỐT,BOOTS,0,1,ctx_fixes,-,degrades_vn,1,0,5,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"BỐT""""; van go duoc bang duong khac. bien the chu hoa cua """"boots""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Boots,Boots,Bốt,Boots,0,1,ctx_fixes,-,degrades_vn,1,0,5,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"Bốt""""; van go duoc bang duong khac. bien the chu hoa cua """"boots""""; modifier key phai case-insensitive, output phai giu case goc""",BOOTS
P4_working_as_intended,boots,boots,bốt,boots,0,1,ctx_fixes,-,degrades_vn,1,0,5,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"bốt""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"bốt""""; can whitelist hoac context""",BOOTS
P4_working_as_intended,born,born,born,born,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_syllable,medium,"degrades_vn,""restore se mat 1 trong 2 duong go """"bỏn""""; van go duoc bang duong khac. ra syllable tieng Viet hop le """"bỏn""""""",
P4_working_as_intended,BURN,BURN,BỦN,BURN,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"BỦN""""; van go duoc bang duong khac. bien the chu hoa cua """"burn""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Burn,Burn,Bủn,Burn,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Bủn""""; van go duoc bang duong khac. bien the chu hoa cua """"burn""""; modifier key phai case-insensitive, output phai giu case goc""",BURN
P4_working_as_intended,burn,burn,bủn,burn,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"bủn""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"bủn""""; can whitelist hoac context""",BURN
P4_working_as_intended,CAMS,CAMS,CÁM,CAMS,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"CÁM""""; van go duoc bang duong khac. bien the chu hoa cua """"cams""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,CAMS,CAMS,CÁM,CAMS,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"CÁM""""; van go duoc bang duong khac. bien the chu hoa cua """"cams""""; modifier key phai case-insensitive, output phai giu case goc""",CAMS
P4_working_as_intended,Cams,Cams,Cám,Cams,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Cám""""; van go duoc bang duong khac. bien the chu hoa cua """"cams""""; modifier key phai case-insensitive, output phai giu case goc""",CAMS
P4_working_as_intended,Cams,Cams,Cám,Cams,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Cám""""; van go duoc bang duong khac. bien the chu hoa cua """"cams""""; modifier key phai case-insensitive, output phai giu case goc""",CAMS
P4_working_as_intended,cams,cams,cám,cams,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"cám""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"cám""""; can whitelist hoac context""",CAMS
P4_working_as_intended,cams,cams,cám,cams,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"cám""""; van go duoc bang duong khac. """"cam"""" an toan nhung dang bien cach ra tu tieng Viet """"cám""""""",CAMS
P4_working_as_intended,CANS,CANS,CÁN,CANS,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"CÁN""""; van go duoc bang duong khac. bien the chu hoa cua """"cans""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Cans,Cans,Cán,Cans,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Cán""""; van go duoc bang duong khac. bien the chu hoa cua """"cans""""; modifier key phai case-insensitive, output phai giu case goc""",CANS
P4_working_as_intended,cans,cans,cán,cans,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"cán""""; van go duoc bang duong khac. """"can"""" an toan nhung dang bien cach ra tu tieng Viet """"cán"""" (dang suy dien, khong co trong top-10k)""",CANS
P4_working_as_intended,CAPS,CAPS,CÁP,CAPS,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"CÁP""""; van go duoc bang duong khac. bien the chu hoa cua """"caps""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Caps,Caps,Cáp,Caps,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Cáp""""; van go duoc bang duong khac. bien the chu hoa cua """"caps""""; modifier key phai case-insensitive, output phai giu case goc""",CAPS
P4_working_as_intended,caps,caps,cáp,caps,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"cáp""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"cáp""""; can whitelist hoac context""",CAPS
P4_working_as_intended,CAST,CAST,CAST,CAST,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"CÁT""""; van go duoc bang duong khac. bien the chu hoa cua """"cast""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Cast,Cast,Cast,Cast,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Cát""""; van go duoc bang duong khac. bien the chu hoa cua """"cast""""; modifier key phai case-insensitive, output phai giu case goc""",CAST
P4_working_as_intended,cast,cast,cast,cast,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"cát""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"cát""""; can whitelist hoac context""",CAST
P4_working_as_intended,CATS,CATS,CÁT,CATS,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"CÁT""""; van go duoc bang duong khac. bien the chu hoa cua """"cats""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Cats,Cats,Cát,Cats,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Cát""""; van go duoc bang duong khac. bien the chu hoa cua """"cats""""; modifier key phai case-insensitive, output phai giu case goc""",CATS
